,FCLTY_NM,CTGRY_THREE_NM,WCHAIR_HOLD_AT,DSPSN_TOILET_AT,DSPSN_PRKPLCE_AT,GUID_DOG_ACP_POSBL_AT,BRLL_GUID_AT,KLANG_VIC_GUID_AT,PARKNG_AT,DGSTFN,GENDER,AGE_GRP,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_COMPANIONS_NUM
0,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,0,40,3,5,2,6,1
1,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,0,20,2,3,2,6,1
2,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,0,20,6,4,2,6,3
3,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,1,30,5,3,3,7,1
4,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,1,40,4,4,4,4,2
5,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,1,30,2,4,2,4,1
6,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,0,20,5,2,3,5,3
7,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,1,20,4,3,5,6,1
8,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,0,30,3,2,4,4,1
9,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,1,30,3,4,6,4,1
10,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,0,20,4,5,5,6,8
11,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,1,20,1,4,7,7,3
12,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,4.0,0,30,4,5,3,6,1
13,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,4.0,1,30,5,3,5,6,7
14,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,1,20,6,3,4,2,4
15,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,1,20,2,2,3,6,1
16,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,4.0,1,20,5,3,5,6,1
17,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,1,20,2,4,2,6,1
18,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,1,20,5,3,6,5,3
19,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,1,30,5,5,2,7,2
20,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,2.0,0,30,5,3,6,2,1
21,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,1,30,3,3,6,3,2
22,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,4.0,1,20,4,2,7,6,4
23,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,4.0,1,40,4,1,7,7,1
24,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,3.0,0,50,3,3,3,4,2
25,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,0,50,4,4,2,3,2
26,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,1,40,6,2,7,6,3
27,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,1,20,2,2,1,7,1
28,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,3.0,0,40,4,5,7,6,3
29,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,0,50,2,6,4,4,1
30,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,0,20,1,3,5,7,1
31,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,1,30,7,7,1,7,2
32,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,1,30,4,4,5,6,1
33,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,1,50,6,3,7,4,2
34,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,4.0,1,50,1,1,4,7,2
35,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,1,20,6,3,3,6,1
36,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,1,20,6,3,3,6,1
37,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,0,20,1,1,2,6,1
38,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,4.0,0,20,5,2,5,2,1
39,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,4.0,1,40,4,4,5,5,2
40,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,4.0,1,20,4,1,5,4,1
41,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,0,30,5,5,3,4,1
42,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,0,20,2,6,2,7,1
43,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,4.0,1,20,7,5,7,7,1
44,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,0,20,4,5,3,5,1
45,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,0,30,5,6,5,5,1
46,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,1,30,7,6,2,7,1
47,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,4.0,0,30,4,4,2,3,1
48,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,3.0,1,20,7,4,1,7,1
49,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,1,20,2,6,5,1,1
50,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,3.0,1,40,7,7,7,7,2
51,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,4.0,0,20,2,2,3,5,0
52,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,1,20,5,2,2,2,1
53,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,1,20,5,5,2,6,1
54,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,1,20,4,4,2,4,0
55,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,1,20,6,5,2,6,3
56,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,4.0,1,30,2,3,6,4,0
57,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,0,20,4,4,4,4,1
58,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,4.0,0,20,6,4,2,4,3
59,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,3.0,1,30,1,4,1,1,1
60,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,4.0,0,30,4,6,6,7,1
61,9.81파크,테마공원/대형놀이공원,0,1,1,0,0,0,1,5.0,1,30,1,1,1,7,2
62,강창학종합경기장,종합운동장컴플렉스,0,0,1,0,0,0,1,3.0,0,40,4,4,4,4,1
63,갤러리2중선농원,기타전시/박물관,0,0,0,0,0,0,0,5.0,1,20,4,3,7,7,1
64,건강과성박물관,기타전시/박물관,1,1,1,1,0,0,1,4.0,0,20,5,2,3,5,3
65,건강과성박물관,기타전시/박물관,1,1,1,1,0,0,1,4.0,1,30,4,4,5,4,1
66,건강과성박물관,기타전시/박물관,1,1,1,1,0,0,1,5.0,1,40,7,2,1,7,1
67,건강과성박물관,기타전시/박물관,1,1,1,1,0,0,1,3.0,0,20,3,1,2,5,3
68,건강과성박물관,기타전시/박물관,1,1,1,1,0,0,1,3.0,0,40,2,4,3,6,1
69,건강과성박물관,기타전시/박물관,1,1,1,1,0,0,1,5.0,0,30,5,6,1,3,0
70,건강과성박물관,기타전시/박물관,1,1,1,1,0,0,1,3.0,1,20,4,3,6,6,1
71,건강과성박물관,기타전시/박물관,1,1,1,1,0,0,1,4.0,1,20,4,4,5,6,2
72,건강과성박물관,기타전시/박물관,1,1,1,1,0,0,1,4.0,0,50,4,4,4,4,3
73,건강과성박물관,기타전시/박물관,1,1,1,1,0,0,1,5.0,0,20,2,2,6,3,1
74,건강과성박물관,기타전시/박물관,1,1,1,1,0,0,1,2.0,1,20,6,5,5,4,1
75,건강과성박물관,기타전시/박물관,1,1,1,1,0,0,1,5.0,1,20,3,3,3,5,1
76,건강과성박물관,기타전시/박물관,1,1,1,1,0,0,1,4.0,0,30,5,6,2,5,1
77,고흐의정원,테마공원/대형놀이공원,0,0,1,0,0,0,1,5.0,0,40,4,1,7,2,1
78,고흐의정원,테마공원/대형놀이공원,0,0,1,0,0,0,1,4.0,1,50,4,4,6,7,3
79,고흐의정원,테마공원/대형놀이공원,0,0,1,0,0,0,1,5.0,1,30,6,4,6,5,3
80,고흐의정원,테마공원/대형놀이공원,0,0,1,0,0,0,1,5.0,1,40,7,1,1,1,1
81,고흐의정원,테마공원/대형놀이공원,0,0,1,0,0,0,1,4.0,1,40,6,3,1,6,3
82,고흐의정원,테마공원/대형놀이공원,0,0,1,0,0,0,1,5.0,1,20,4,3,6,2,0
83,고흐의정원,테마공원/대형놀이공원,0,0,1,0,0,0,1,5.0,1,40,1,4,7,1,16
84,고흐의정원,테마공원/대형놀이공원,0,0,1,0,0,0,1,5.0,0,30,5,6,1,3,0
85,고흐의정원,테마공원/대형놀이공원,0,0,1,0,0,0,1,5.0,0,40,3,4,5,4,0
86,고흐의정원,테마공원/대형놀이공원,0,0,1,0,0,0,1,4.0,0,30,3,3,6,7,0
87,교래자연휴양림,휴양림/수목원,1,1,1,0,0,0,1,5.0,1,30,1,5,1,2,1
88,교래자연휴양림,휴양림/수목원,1,1,1,0,0,0,1,4.0,1,30,5,4,4,6,1
89,교래자연휴양림,휴양림/수목원,1,1,1,0,0,0,1,5.0,1,40,4,3,6,4,0
90,교래자연휴양림,휴양림/수목원,1,1,1,0,0,0,1,5.0,1,30,4,2,6,6,4
91,교래자연휴양림,휴양림/수목원,1,1,1,0,0,0,1,5.0,1,30,1,2,6,3,1
92,교래자연휴양림,휴양림/수목원,1,1,1,0,0,0,1,5.0,0,30,4,2,6,7,0
93,국립제주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,1,50,4,6,1,7,3
94,국립제주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,1,50,4,7,4,1,2
95,국립제주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,1,30,3,3,7,5,3
96,국립제주박물관,대형전시/박물관,1,1,1,1,1,0,1,4.0,1,40,2,6,3,5,3
97,국립제주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,0,40,1,2,3,5,1
98,국립제주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,1,50,6,4,6,4,0
99,국립제주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,0,50,4,2,4,4,2
100,국립제주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,1,40,5,2,3,4,2
101,국립제주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,0,40,2,4,2,5,5
102,국립제주박물관,대형전시/박물관,1,1,1,1,1,0,1,3.0,1,30,5,5,2,7,2
103,국립제주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,0,20,6,6,6,7,3
104,국립제주박물관,대형전시/박물관,1,1,1,1,1,0,1,4.0,1,40,4,6,2,6,1
105,국립제주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,1,30,2,4,2,2,0
106,국립제주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,1,20,2,3,4,6,1
107,국립제주박물관,대형전시/박물관,1,1,1,1,1,0,1,4.0,0,40,5,2,4,4,1
108,국립제주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,1,20,6,3,2,6,3
109,국립제주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,1,30,6,3,7,3,2
110,국립제주박물관,대형전시/박물관,1,1,1,1,1,0,1,4.0,1,20,5,5,5,3,0
111,국립제주박물관,대형전시/박물관,1,1,1,1,1,0,1,4.0,0,20,5,5,6,7,3
112,국립제주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,0,30,4,4,4,3,1
113,국립제주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,1,30,5,4,3,6,1
114,국립제주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,0,50,6,6,1,7,4
115,국립제주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,1,30,7,4,2,7,1
116,국립제주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,1,30,4,3,2,6,0
117,국립제주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,0,50,3,5,3,5,1
118,국립제주박물관,대형전시/박물관,1,1,1,1,1,0,1,4.0,1,40,7,4,4,6,2
119,국립제주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,1,50,4,3,4,4,2
120,국립제주박물관,대형전시/박물관,1,1,1,1,1,0,1,4.0,0,30,3,4,6,2,0
121,국제리더스클럽,요트장,0,0,0,1,0,0,1,3.0,0,40,6,4,5,5,2
122,국제리더스클럽,요트장,0,0,0,1,0,0,1,5.0,1,20,2,4,7,6,7
123,국제리더스클럽,요트장,0,0,0,1,0,0,1,5.0,0,30,4,5,2,6,2
124,국제리더스클럽,요트장,0,0,0,1,0,0,1,5.0,0,40,1,2,3,5,1
125,국제리더스클럽,요트장,0,0,0,1,0,0,1,5.0,1,20,6,2,7,5,1
126,국제리더스클럽,요트장,0,0,0,1,0,0,1,5.0,1,30,5,2,2,6,7
127,그리스신화박물관,기타전시/박물관,0,1,1,1,1,0,1,4.0,1,30,7,7,1,7,2
128,그리스신화박물관,기타전시/박물관,0,1,1,1,1,0,1,3.0,1,30,6,5,2,5,1
129,그리스신화박물관,기타전시/박물관,0,1,1,1,1,0,1,3.0,1,40,5,4,5,5,4
130,금능석물원,식물원,0,0,0,1,0,0,1,3.0,1,20,2,2,3,7,0
131,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,40,3,5,2,6,1
132,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,50,7,5,3,5,2
133,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,50,4,6,1,7,3
134,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,6,5,3,5,3
135,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,1,2,6,5,0
136,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,20,3,4,3,4,4
137,금능해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,0,50,1,2,5,7,3
138,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,40,1,3,1,6,6
139,금능해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,40,3,4,3,7,3
140,금능해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,30,1,5,1,2,1
141,금능해수욕장,해수욕장,0,0,0,1,0,0,1,3.0,0,30,2,3,1,2,3
142,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,2,2,4,3,3
143,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,4,2,1,7,1
144,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,50,3,3,2,3,3
145,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,2,4,6,6,0
146,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,3,3,7,5,3
147,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,3,3,7,5,3
148,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,50,2,6,6,5,3
149,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,3,6,1,7,0
150,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,1,6,1,7,1
151,금능해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,0,30,4,5,2,6,2
152,금능해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,0,20,5,2,3,5,3
153,금능해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,0,20,5,2,3,5,3
154,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,5,1,7,5,2
155,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,5,1,7,5,2
156,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,7,1,7,7,1
157,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,40,1,2,6,3,2
158,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,40,1,2,6,3,2
159,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,40,1,2,6,3,2
160,금능해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,50,3,3,2,2,2
161,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,40,2,3,6,5,1
162,금능해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,0,50,6,6,4,4,3
163,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,40,4,4,5,6,5
164,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,40,1,3,6,7,2
165,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,40,1,3,6,7,2
166,금능해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,50,4,3,3,2,4
167,금능해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,20,4,4,7,5,2
168,금능해수욕장,해수욕장,0,0,0,1,0,0,1,3.0,1,30,3,3,2,4,3
169,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,4,3,6,6,1
170,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,4,4,5,4,1
171,금능해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,40,6,4,2,5,1
172,금능해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,20,5,3,5,6,1
173,금능해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,0,30,6,7,1,7,1
174,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,2,3,7,7,0
175,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,30,5,5,6,3,2
176,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,40,4,3,3,5,1
177,금능해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,40,6,6,2,5,1
178,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,40,7,6,1,7,2
179,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,30,5,3,6,2,1
180,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,40,4,5,3,5,3
181,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,4,5,5,7,0
182,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,40,2,1,1,5,8
183,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,7,5,5,6,1
184,금능해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,0,50,3,3,3,4,2
185,금능해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,30,4,2,6,4,0
186,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,40,4,6,2,7,2
187,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,40,4,6,2,7,2
188,금능해수욕장,해수욕장,0,0,0,1,0,0,1,2.0,0,40,2,3,2,2,0
189,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,30,5,5,6,6,1
190,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,1,3,1,7,2
191,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,1,3,1,7,2
192,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,30,2,2,2,5,2
193,금능해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,30,1,1,7,1,1
194,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,30,3,4,4,4,5
195,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,5,4,5,7,1
196,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,7,2,6,5,1
197,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,30,1,6,7,7,2
198,금능해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,0,40,2,2,1,5,0
199,금능해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,50,6,3,7,4,2
200,금능해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,0,30,4,2,6,5,1
201,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,40,4,4,5,5,2
202,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,40,4,4,5,5,2
203,금능해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,0,20,5,5,5,7,1
204,금능해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,0,20,2,6,2,7,1
205,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,30,4,4,5,4,1
206,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,50,3,4,6,5,4
207,금능해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,20,4,5,5,4,0
208,금능해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,20,7,5,7,7,1
209,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,6,2,5,7,1
210,금능해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,20,3,5,1,6,1
211,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,60,5,2,2,7,5
212,금능해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,20,1,3,2,6,0
213,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,20,5,5,6,7,3
214,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,30,5,5,3,6,1
215,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,4,6,6,6,4
216,금능해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,30,2,4,6,7,1
217,금능해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,30,6,3,2,7,1
218,금능해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,0,30,2,5,5,4,2
219,금능해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,0,30,3,3,1,5,1
220,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,20,3,5,2,5,1
221,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,3,4,6,7,1
222,금능해수욕장,해수욕장,0,0,0,1,0,0,1,3.0,0,20,7,2,6,7,0
223,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,20,1,5,3,4,4
224,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,50,3,4,2,4,1
225,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,30,4,4,4,3,1
226,금능해수욕장,해수욕장,0,0,0,1,0,0,1,3.0,0,30,2,1,1,3,2
227,금능해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,30,4,3,3,7,2
228,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,4,4,2,6,1
229,금능해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,30,4,3,3,5,4
230,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,4,3,5,7,1
231,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,30,2,2,2,3,1
232,금능해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,50,5,2,5,3,2
233,기당미술관,미술관,1,1,1,1,0,0,1,4.0,0,40,6,4,2,6,0
234,기당미술관,미술관,1,1,1,1,0,0,1,5.0,1,30,5,3,2,4,0
235,기당미술관,미술관,1,1,1,1,0,0,1,5.0,1,30,2,2,6,7,0
236,기당미술관,미술관,1,1,1,1,0,0,1,4.0,1,60,2,4,5,2,1
237,기당미술관,미술관,1,1,1,1,0,0,1,5.0,0,30,5,6,1,3,0
238,기당미술관,미술관,1,1,1,1,0,0,1,5.0,0,40,7,2,2,6,0
239,기당미술관,미술관,1,1,1,1,0,0,1,4.0,1,50,5,2,6,5,0
240,김녕미로공원,유명관광지,1,1,1,0,0,0,1,5.0,1,30,3,5,7,7,0
241,김녕미로공원,유명관광지,1,1,1,0,0,0,1,4.0,1,30,3,3,6,5,2
242,김녕미로공원,유명관광지,1,1,1,0,0,0,1,5.0,1,30,5,1,7,3,3
243,김녕미로공원,유명관광지,1,1,1,0,0,0,1,5.0,1,40,6,5,5,4,3
244,김녕미로공원,유명관광지,1,1,1,0,0,0,1,5.0,1,40,4,3,6,3,5
245,김녕미로공원,유명관광지,1,1,1,0,0,0,1,5.0,1,20,1,4,4,3,1
246,김녕미로공원,유명관광지,1,1,1,0,0,0,1,3.0,0,40,4,4,1,7,0
247,김녕미로공원,유명관광지,1,1,1,0,0,0,1,4.0,1,40,6,3,1,6,3
248,김녕미로공원,유명관광지,1,1,1,0,0,0,1,4.0,1,50,6,5,4,6,2
249,김녕미로공원,유명관광지,1,1,1,0,0,0,1,5.0,1,40,6,2,2,7,2
250,김녕미로공원,유명관광지,1,1,1,0,0,0,1,4.0,1,30,6,6,6,6,4
251,김녕미로공원,유명관광지,1,1,1,0,0,0,1,5.0,1,20,4,4,7,5,2
252,김녕미로공원,유명관광지,1,1,1,0,0,0,1,5.0,1,40,1,7,5,2,2
253,김녕미로공원,유명관광지,1,1,1,0,0,0,1,4.0,1,50,1,1,2,2,3
254,김녕미로공원,유명관광지,1,1,1,0,0,0,1,4.0,1,30,4,2,7,4,1
255,김녕미로공원,유명관광지,1,1,1,0,0,0,1,5.0,1,30,1,1,7,1,1
256,김녕요트투어,요트장,0,1,0,0,0,0,1,5.0,0,20,6,2,2,6,1
257,김녕요트투어,요트장,0,1,0,0,0,0,1,5.0,1,20,7,4,1,4,1
258,김녕요트투어,요트장,0,1,0,0,0,0,1,3.0,1,40,6,3,1,7,3
259,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,4.0,1,30,4,3,5,4,3
260,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,40,6,5,5,4,3
261,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,40,4,4,4,4,2
262,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,4.0,1,30,1,4,4,7,1
263,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,0,50,2,2,5,4,2
264,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,30,2,5,4,6,1
265,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,4.0,1,40,2,6,3,7,2
266,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,30,4,2,3,3,0
267,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,30,4,2,3,3,0
268,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,50,7,2,7,7,1
269,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,0,30,1,2,5,3,2
270,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,40,4,6,5,4,5
271,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,0,20,2,2,2,1,2
272,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,40,7,7,1,2,1
273,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,3.0,0,40,4,4,1,7,0
274,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,20,6,5,3,7,1
275,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,4.0,1,30,4,4,1,7,1
