TRAVEL_ID,GENDER,AGE_GRP,FCLTY_ID,FCLTY_NM,CTGRY_ONE_NM,CTGRY_TWO_NM,CTGRY_THREE_NM,DGSTFN
h_h002847,남,60,212,스카이워터쇼,전시/공연,영화/연극/공연,공연/연극/문화센터,5.0
h_h005494,여,20,212,스카이워터쇼,전시/공연,영화/연극/공연,공연/연극/문화센터,4.0
h_h000060,남,30,220,신양섭지해수욕장,문화관광/명소,관광지,해수욕장,3.0
h_h000093,여,30,220,신양섭지해수욕장,문화관광/명소,관광지,해수욕장,2.0
h_h000322,남,30,220,신양섭지해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000645,여,30,220,신양섭지해수욕장,문화관광/명소,관광지,해수욕장,3.0
h_h001103,남,20,220,신양섭지해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001303,여,20,220,신양섭지해수욕장,문화관광/명소,관광지,해수욕장,1.0
h_h001763,남,40,220,신양섭지해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h001850,남,40,220,신양섭지해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h001850,남,40,220,신양섭지해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h002167,여,50,220,신양섭지해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h004032,남,30,220,신양섭지해수욕장,문화관광/명소,관광지,해수욕장,3.0
h_h006646,여,30,220,신양섭지해수욕장,문화관광/명소,관광지,해수욕장,2.0
h_h003880,여,60,227,신창풍차해안도로,문화관광/명소,관광지,유명관광지,5.0
h_h001184,여,20,233,아라리오뮤지엄동문모텔2,전시/공연,전시/기념관,미술관,3.0
h_h006748,남,50,237,아프리카박물관,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h005052,여,20,239,애월해안도로,문화관광/명소,관광지,유명관광지,5.0
h_h000043,여,30,244,에코랜드테마파크,문화관광/명소,관광지,일반유원지/일반놀이공원,5.0
h_h000053,여,30,244,에코랜드테마파크,문화관광/명소,관광지,일반유원지/일반놀이공원,5.0
h_h000107,남,40,244,에코랜드테마파크,문화관광/명소,관광지,일반유원지/일반놀이공원,5.0
h_h000125,남,50,244,에코랜드테마파크,문화관광/명소,관광지,일반유원지/일반놀이공원,5.0
h_h000179,여,40,244,에코랜드테마파크,문화관광/명소,관광지,일반유원지/일반놀이공원,5.0
h_h000221,남,40,244,에코랜드테마파크,문화관광/명소,관광지,일반유원지/일반놀이공원,5.0
h_h000660,남,20,244,에코랜드테마파크,문화관광/명소,관광지,일반유원지/일반놀이공원,4.0
h_h000756,여,40,244,에코랜드테마파크,문화관광/명소,관광지,일반유원지/일반놀이공원,5.0
h_h000760,여,50,244,에코랜드테마파크,문화관광/명소,관광지,일반유원지/일반놀이공원,5.0
h_h000771,여,40,244,에코랜드테마파크,문화관광/명소,관광지,일반유원지/일반놀이공원,5.0
h_h000806,여,30,244,에코랜드테마파크,문화관광/명소,관광지,일반유원지/일반놀이공원,5.0
h_h000926,여,40,244,에코랜드테마파크,문화관광/명소,관광지,일반유원지/일반놀이공원,4.0
h_h001146,남,20,244,에코랜드테마파크,문화관광/명소,관광지,일반유원지/일반놀이공원,5.0
h_h001260,여,30,244,에코랜드테마파크,문화관광/명소,관광지,일반유원지/일반놀이공원,5.0
h_h001260,여,30,244,에코랜드테마파크,문화관광/명소,관광지,일반유원지/일반놀이공원,5.0
h_h001299,여,40,244,에코랜드테마파크,문화관광/명소,관광지,일반유원지/일반놀이공원,3.0
h_h001406,여,40,244,에코랜드테마파크,문화관광/명소,관광지,일반유원지/일반놀이공원,4.0
h_h001690,남,40,244,에코랜드테마파크,문화관광/명소,관광지,일반유원지/일반놀이공원,5.0
h_h001706,남,40,244,에코랜드테마파크,문화관광/명소,관광지,일반유원지/일반놀이공원,5.0
h_h001910,여,40,244,에코랜드테마파크,문화관광/명소,관광지,일반유원지/일반놀이공원,5.0
h_h001985,남,30,244,에코랜드테마파크,문화관광/명소,관광지,일반유원지/일반놀이공원,5.0
h_h002792,여,40,244,에코랜드테마파크,문화관광/명소,관광지,일반유원지/일반놀이공원,4.0
h_h003444,남,40,244,에코랜드테마파크,문화관광/명소,관광지,일반유원지/일반놀이공원,5.0
h_h003579,여,20,244,에코랜드테마파크,문화관광/명소,관광지,일반유원지/일반놀이공원,5.0
h_h003653,여,20,244,에코랜드테마파크,문화관광/명소,관광지,일반유원지/일반놀이공원,5.0
h_h004060,여,20,244,에코랜드테마파크,문화관광/명소,관광지,일반유원지/일반놀이공원,5.0
h_h004154,남,20,244,에코랜드테마파크,문화관광/명소,관광지,일반유원지/일반놀이공원,5.0
h_h004365,남,30,244,에코랜드테마파크,문화관광/명소,관광지,일반유원지/일반놀이공원,5.0
h_h005221,여,20,244,에코랜드테마파크,문화관광/명소,관광지,일반유원지/일반놀이공원,4.0
h_h005746,남,30,244,에코랜드테마파크,문화관광/명소,관광지,일반유원지/일반놀이공원,4.0
h_h005917,여,30,244,에코랜드테마파크,문화관광/명소,관광지,일반유원지/일반놀이공원,4.0
h_h006663,여,50,244,에코랜드테마파크,문화관광/명소,관광지,일반유원지/일반놀이공원,5.0
h_h000147,남,50,249,여미지식물원,문화관광/명소,관광지,유명관광지,4.0
h_h000225,여,30,249,여미지식물원,문화관광/명소,관광지,유명관광지,4.0
h_h000724,남,30,249,여미지식물원,문화관광/명소,관광지,유명관광지,5.0
h_h000817,남,50,249,여미지식물원,문화관광/명소,관광지,유명관광지,4.0
h_h001275,남,30,249,여미지식물원,문화관광/명소,관광지,유명관광지,4.0
h_h002138,남,30,249,여미지식물원,문화관광/명소,관광지,유명관광지,4.0
h_h002527,여,20,249,여미지식물원,문화관광/명소,관광지,유명관광지,4.0
h_h002778,여,20,249,여미지식물원,문화관광/명소,관광지,유명관광지,5.0
h_h003556,여,20,249,여미지식물원,문화관광/명소,관광지,유명관광지,5.0
h_h003742,여,20,249,여미지식물원,문화관광/명소,관광지,유명관광지,5.0
h_h004207,남,20,249,여미지식물원,문화관광/명소,관광지,유명관광지,5.0
h_h005086,여,20,249,여미지식물원,문화관광/명소,관광지,유명관광지,5.0
h_h000013,남,40,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h000073,남,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h000085,여,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,3.0
h_h000124,여,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h000141,여,50,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h000143,여,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h000186,여,40,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h000245,여,50,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h000250,남,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h000282,남,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h000334,남,40,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,2.0
h_h000453,여,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h000459,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h000480,남,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h000486,여,40,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h000488,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h000534,여,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h000583,남,50,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h000584,여,40,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h000652,여,40,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,3.0
h_h000660,남,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h000690,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h000707,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h000713,남,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h000724,남,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,3.0
h_h000788,여,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h000810,남,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h000857,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h000897,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h000898,여,50,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h000904,여,50,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001063,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001079,남,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001085,여,40,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h001096,남,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001127,여,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001196,여,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,3.0
h_h001218,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,3.0
h_h001250,남,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001258,여,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001262,여,40,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001269,남,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h001279,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001288,여,50,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001292,남,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001306,여,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h001329,여,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001373,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h001406,여,40,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h001428,남,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h001458,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h001466,여,50,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001473,여,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001494,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h001502,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001526,남,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h001529,여,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,2.0
h_h001543,여,50,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h001557,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h001563,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001610,여,40,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001663,여,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001670,여,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,3.0
h_h001695,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h001697,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001705,여,60,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001731,여,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001742,여,40,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,2.0
h_h001807,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001820,여,40,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h001838,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h001842,남,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001843,여,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001844,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,3.0
h_h001933,여,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001965,남,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h002014,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h002029,남,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h002092,남,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h002099,남,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h002107,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h002129,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,2.0
h_h002293,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h002302,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h002310,남,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h002378,남,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h002379,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h002385,남,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h002416,남,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h002421,남,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h002442,여,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,3.0
h_h002476,남,40,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h002509,남,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,3.0
h_h002533,여,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
