FCLTY_NM,CTGRY_ONE_NM,CTGRY_TWO_NM,CTGRY_THREE_NM,SIGNGU_NM,WCHAIR_HOLD_AT,DSPSN_TOILET_AT,DSPSN_PRKPLCE_AT,GUID_DOG_ACP_POSBL_AT,BRLL_GUID_AT,KLANG_VIC_GUID_AT,PARKNG_AT,FCLTY_ID,TRAVEL_ID,DGSTFN,GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_COMPANIONS_NUM
서귀포치유의숲,문화관광/명소,관광지,휴양림/수목원,서귀포시,0,1,1,0,0,0,1,170,h_h000138,4.0,남,40,1,4,1,4,4,4,4,4,1
서귀포치유의숲,문화관광/명소,관광지,휴양림/수목원,서귀포시,0,1,1,0,0,0,1,170,h_h000147,5.0,남,50,2,2,2,3,2,3,1,7,1
서귀포치유의숲,문화관광/명소,관광지,휴양림/수목원,서귀포시,0,1,1,0,0,0,1,170,h_h000204,4.0,여,30,6,4,5,1,3,6,3,6,1
서귀포치유의숲,문화관광/명소,관광지,휴양림/수목원,서귀포시,0,1,1,0,0,0,1,170,h_h000599,4.0,여,50,2,3,3,4,5,5,3,3,1
서귀포치유의숲,문화관광/명소,관광지,휴양림/수목원,서귀포시,0,1,1,0,0,0,1,170,h_h003263,4.0,여,50,2,3,2,5,1,1,3,6,1
서귀포치유의숲,문화관광/명소,관광지,휴양림/수목원,서귀포시,0,1,1,0,0,0,1,170,h_h004101,4.0,남,50,1,4,1,1,1,4,3,1,1
서복전시관,전시/공연,전시/기념관,기타전시/박물관,서귀포시,0,0,1,1,0,1,1,174,h_h000147,2.0,남,50,2,2,2,3,2,3,1,7,1
서복전시관,전시/공연,전시/기념관,기타전시/박물관,서귀포시,0,0,1,1,0,1,1,174,h_h001200,4.0,남,50,2,1,4,2,1,3,4,6,0
서복전시관,전시/공연,전시/기념관,기타전시/박물관,서귀포시,0,0,1,1,0,1,1,174,h_h001325,4.0,남,20,7,1,1,1,1,7,7,7,0
서복전시관,전시/공연,전시/기념관,기타전시/박물관,서귀포시,0,0,1,1,0,1,1,174,h_h001516,4.0,남,30,4,1,2,2,4,5,1,7,3
서복전시관,전시/공연,전시/기념관,기타전시/박물관,서귀포시,0,0,1,1,0,1,1,174,h_h002170,4.0,여,40,1,3,2,4,3,3,5,7,1
서복전시관,전시/공연,전시/기념관,기타전시/박물관,서귀포시,0,0,1,1,0,1,1,174,h_h005455,5.0,남,50,1,4,7,4,1,4,4,1,1
서프라이즈테마파크,문화관광/명소,관광지,N,제주시,1,1,1,1,0,0,1,176,h_h000713,5.0,남,30,1,1,1,1,1,7,1,7,2
서프라이즈테마파크,문화관광/명소,관광지,N,제주시,1,1,1,1,0,0,1,176,h_h000761,3.0,남,30,1,1,1,1,7,7,1,1,3
서프라이즈테마파크,문화관광/명소,관광지,N,제주시,1,1,1,1,0,0,1,176,h_h005434,5.0,여,50,3,3,2,6,4,3,6,2,3
선녀와나무꾼테마공원,문화관광/명소,관광지,일반유원지/일반놀이공원,제주시,1,1,1,1,1,0,1,177,h_h001406,2.0,여,40,5,2,2,4,6,4,2,5,1
선녀와나무꾼테마공원,문화관광/명소,관광지,일반유원지/일반놀이공원,제주시,1,1,1,1,1,0,1,177,h_h003507,5.0,남,20,4,1,1,2,4,5,3,6,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h000060,5.0,남,30,1,1,4,7,2,1,1,7,0
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h000093,5.0,여,30,4,5,5,3,3,3,6,5,2
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h000107,3.0,남,40,2,1,5,2,1,6,5,7,2
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h000138,5.0,남,40,1,4,1,4,4,4,4,4,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h000222,5.0,여,30,2,2,1,6,1,5,1,2,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h000261,5.0,남,40,4,6,4,2,2,3,4,5,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h000282,5.0,남,30,1,4,2,6,2,4,1,6,0
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h000286,3.0,여,20,4,1,3,4,1,6,4,4,0
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h000334,5.0,남,40,2,3,1,3,2,3,6,6,2
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h000455,5.0,여,30,1,4,1,5,7,4,3,7,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h000475,5.0,여,40,4,3,3,3,5,3,5,3,7
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h000533,4.0,남,40,3,3,3,3,5,5,2,2,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h000553,5.0,여,30,5,2,1,3,4,2,3,3,0
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h000595,4.0,여,40,2,5,6,3,3,5,2,2,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h000759,4.0,여,30,4,1,1,1,4,4,1,7,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h000810,5.0,남,20,3,2,4,1,4,3,5,5,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h000915,3.0,여,20,2,1,1,1,6,7,1,6,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h001057,4.0,남,30,4,3,3,4,5,5,5,6,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h001082,5.0,남,20,3,3,2,4,5,5,5,7,0
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h001140,5.0,남,30,2,2,2,1,1,6,2,7,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h001150,5.0,여,50,3,4,2,6,5,3,6,3,0
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h001185,5.0,여,20,3,2,2,4,5,5,6,6,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h001391,5.0,여,20,3,2,2,2,6,1,3,7,0
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h001392,4.0,남,40,2,2,1,2,4,5,6,6,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h001397,5.0,남,30,5,2,2,5,2,6,2,7,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h001398,5.0,남,50,4,4,4,4,4,4,4,4,4
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h001406,4.0,여,40,5,2,2,4,6,4,2,5,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h001434,4.0,여,30,1,1,4,1,3,4,5,7,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h001451,5.0,여,20,1,1,1,2,2,2,3,6,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h001596,5.0,남,20,4,3,3,4,4,4,4,4,0
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h001690,5.0,남,40,2,2,2,2,2,2,3,6,2
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h001719,4.0,여,30,3,2,2,5,5,4,3,6,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h001731,5.0,여,30,3,1,1,5,5,6,7,6,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h001850,4.0,남,40,6,2,3,2,3,1,5,7,3
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h001985,5.0,남,30,4,4,2,2,3,2,6,6,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h002018,5.0,여,20,2,2,2,5,6,4,3,6,0
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h002113,4.0,남,50,2,2,6,3,6,2,2,6,4
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h002132,1.0,남,30,5,5,5,5,5,5,5,5,5
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h002183,5.0,여,20,2,3,1,4,1,1,4,3,2
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h002265,5.0,남,50,3,5,5,4,5,5,3,6,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h002327,2.0,남,40,6,1,2,4,2,3,2,2,0
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h002328,3.0,남,40,2,6,4,4,6,3,5,6,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h002385,5.0,남,20,3,2,2,3,5,2,6,3,0
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h002435,4.0,남,30,4,4,3,2,4,5,4,4,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h002527,5.0,여,20,1,1,1,4,1,3,2,7,2
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h002552,5.0,여,20,4,1,5,3,3,6,7,7,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h002608,5.0,남,30,4,1,4,6,7,7,1,7,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h002610,5.0,여,50,2,6,2,6,6,3,3,2,2
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h002625,4.0,여,60,5,3,4,4,5,4,5,5,2
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h002653,4.0,여,20,3,4,2,2,2,4,6,4,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h002751,5.0,남,20,1,1,1,3,4,3,7,1,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h002842,4.0,여,20,2,2,3,4,6,3,3,6,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h002955,4.0,남,30,2,3,2,4,7,4,2,6,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h003444,4.0,남,40,5,2,3,1,5,4,5,4,3
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h003451,5.0,여,30,2,2,2,3,2,2,5,7,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h003536,5.0,남,20,3,3,3,3,4,5,3,5,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h003556,5.0,여,20,2,2,5,1,6,3,2,6,3
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h003565,5.0,여,30,4,7,1,2,6,6,1,7,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h003571,5.0,여,20,1,2,1,4,4,1,1,5,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h003692,4.0,여,20,2,2,1,2,4,2,6,4,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h003742,5.0,여,20,7,1,1,1,1,3,1,7,0
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h003827,4.0,여,20,2,1,1,2,6,5,3,7,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h003867,4.0,여,20,2,3,3,3,5,6,5,6,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h004063,5.0,남,20,5,2,2,3,6,6,2,6,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h004101,4.0,남,50,1,4,1,1,1,4,3,1,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h004150,3.0,여,30,2,5,1,6,4,4,6,5,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h004193,4.0,여,20,2,1,3,1,4,4,6,6,2
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h004244,4.0,남,20,2,2,2,3,3,6,4,4,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h004288,5.0,여,50,5,4,6,4,4,6,6,6,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h004410,5.0,여,30,3,3,3,2,2,3,6,5,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h004411,4.0,남,30,3,2,1,2,3,3,1,5,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h004415,5.0,남,20,4,1,4,2,5,4,6,5,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h004446,5.0,여,20,2,2,1,4,2,6,2,7,2
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h004696,5.0,여,20,2,1,2,4,4,5,5,6,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h005238,4.0,여,30,3,2,1,2,4,3,3,7,2
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h005274,3.0,남,30,1,1,4,4,1,2,1,5,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h005280,5.0,남,20,4,7,6,1,7,1,1,7,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h005366,5.0,여,20,3,2,2,3,2,3,7,6,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h005629,4.0,여,20,4,2,2,2,4,4,5,5,0
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h005700,5.0,남,30,3,2,2,5,5,4,5,3,2
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h005746,4.0,남,30,2,1,2,2,4,6,6,7,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h005831,4.0,여,20,2,3,2,5,4,2,6,2,0
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h005922,4.0,남,30,2,2,3,4,5,4,6,3,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h006436,5.0,여,40,1,6,1,2,1,2,3,3,0
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h006528,5.0,여,30,2,1,1,2,4,4,4,5,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h006678,1.0,여,30,4,3,4,4,3,3,4,7,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,179,h_h006706,4.0,여,30,3,5,3,3,3,3,5,3,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h000060,5.0,남,30,1,1,4,7,2,1,1,7,0
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h000093,5.0,여,30,4,5,5,3,3,3,6,5,2
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h000107,3.0,남,40,2,1,5,2,1,6,5,7,2
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h000138,5.0,남,40,1,4,1,4,4,4,4,4,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h000222,5.0,여,30,2,2,1,6,1,5,1,2,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h000261,5.0,남,40,4,6,4,2,2,3,4,5,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h000282,5.0,남,30,1,4,2,6,2,4,1,6,0
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h000286,3.0,여,20,4,1,3,4,1,6,4,4,0
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h000334,5.0,남,40,2,3,1,3,2,3,6,6,2
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h000455,5.0,여,30,1,4,1,5,7,4,3,7,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h000475,5.0,여,40,4,3,3,3,5,3,5,3,7
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h000533,4.0,남,40,3,3,3,3,5,5,2,2,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h000553,5.0,여,30,5,2,1,3,4,2,3,3,0
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h000595,4.0,여,40,2,5,6,3,3,5,2,2,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h000759,4.0,여,30,4,1,1,1,4,4,1,7,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h000810,5.0,남,20,3,2,4,1,4,3,5,5,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h000915,3.0,여,20,2,1,1,1,6,7,1,6,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h001057,4.0,남,30,4,3,3,4,5,5,5,6,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h001082,5.0,남,20,3,3,2,4,5,5,5,7,0
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h001140,5.0,남,30,2,2,2,1,1,6,2,7,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h001150,5.0,여,50,3,4,2,6,5,3,6,3,0
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h001185,5.0,여,20,3,2,2,4,5,5,6,6,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h001391,5.0,여,20,3,2,2,2,6,1,3,7,0
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h001392,4.0,남,40,2,2,1,2,4,5,6,6,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h001397,5.0,남,30,5,2,2,5,2,6,2,7,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h001398,5.0,남,50,4,4,4,4,4,4,4,4,4
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h001406,4.0,여,40,5,2,2,4,6,4,2,5,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h001434,4.0,여,30,1,1,4,1,3,4,5,7,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h001451,5.0,여,20,1,1,1,2,2,2,3,6,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h001596,5.0,남,20,4,3,3,4,4,4,4,4,0
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h001690,5.0,남,40,2,2,2,2,2,2,3,6,2
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h001719,4.0,여,30,3,2,2,5,5,4,3,6,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h001731,5.0,여,30,3,1,1,5,5,6,7,6,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h001850,4.0,남,40,6,2,3,2,3,1,5,7,3
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h001985,5.0,남,30,4,4,2,2,3,2,6,6,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h002018,5.0,여,20,2,2,2,5,6,4,3,6,0
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h002113,4.0,남,50,2,2,6,3,6,2,2,6,4
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h002132,1.0,남,30,5,5,5,5,5,5,5,5,5
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h002183,5.0,여,20,2,3,1,4,1,1,4,3,2
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h002265,5.0,남,50,3,5,5,4,5,5,3,6,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h002327,2.0,남,40,6,1,2,4,2,3,2,2,0
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h002328,3.0,남,40,2,6,4,4,6,3,5,6,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h002385,5.0,남,20,3,2,2,3,5,2,6,3,0
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h002435,4.0,남,30,4,4,3,2,4,5,4,4,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h002527,5.0,여,20,1,1,1,4,1,3,2,7,2
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h002552,5.0,여,20,4,1,5,3,3,6,7,7,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h002608,5.0,남,30,4,1,4,6,7,7,1,7,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h002610,5.0,여,50,2,6,2,6,6,3,3,2,2
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h002625,4.0,여,60,5,3,4,4,5,4,5,5,2
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h002653,4.0,여,20,3,4,2,2,2,4,6,4,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h002751,5.0,남,20,1,1,1,3,4,3,7,1,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h002842,4.0,여,20,2,2,3,4,6,3,3,6,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h002955,4.0,남,30,2,3,2,4,7,4,2,6,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h003444,4.0,남,40,5,2,3,1,5,4,5,4,3
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h003451,5.0,여,30,2,2,2,3,2,2,5,7,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h003536,5.0,남,20,3,3,3,3,4,5,3,5,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h003556,5.0,여,20,2,2,5,1,6,3,2,6,3
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h003565,5.0,여,30,4,7,1,2,6,6,1,7,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h003571,5.0,여,20,1,2,1,4,4,1,1,5,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h003692,4.0,여,20,2,2,1,2,4,2,6,4,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h003742,5.0,여,20,7,1,1,1,1,3,1,7,0
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h003827,4.0,여,20,2,1,1,2,6,5,3,7,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h003867,4.0,여,20,2,3,3,3,5,6,5,6,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h004063,5.0,남,20,5,2,2,3,6,6,2,6,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h004101,4.0,남,50,1,4,1,1,1,4,3,1,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h004150,3.0,여,30,2,5,1,6,4,4,6,5,1
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h004193,4.0,여,20,2,1,3,1,4,4,6,6,2
섭지코지,문화관광/명소,관광지,유명관광지,서귀포시,0,1,1,1,0,0,1,180,h_h004244,4.0,남,20,2,2,2,3,3,6,4,4,1
